ccgp_project_id,Sample,genus,species,likely_assignment,minicore_seq_id,Group,Kingdom,Phylum,Class,Order,Family
CDFA-Convolvulus,JG14324,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG13297,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG13355,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,DGK22_307,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG13327,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG17175,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,DGK22_260,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,DGK22_306,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG13339,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG14402,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG13328,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG13336,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG13346,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG17172,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,CHRM06,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG13349,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG13330,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG14420,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,Vanderhoff1051,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG16000,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,COAR-LSRS,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG13333,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG15195,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,DGK22_341,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG15995,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG13350,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG15993,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,Vanderhoff1037,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG14332,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,Vanderhoff1029,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,DGK22_191,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG13354,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG14329,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG15975,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG15979,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG15988,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG14421,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG14400,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,DGK22_346,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG16014,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG17173,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG14403,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,COAR-YOLO87,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG17185,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG13342,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,DGKCA002,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG13331,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG14425,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG13334,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG14414,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG17292,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,DGK22_074,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG17293,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG17218,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG13329,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG13399,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,DGK22_204,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG13344,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,Vanderhoff1047,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG13348,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,DGK22_322,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,SF8612,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG14327,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,DGK22_300,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG16004,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,DGK22_173,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,DGK22_192,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG14331,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG15991,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,DGK22_186,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,SF1757,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,Vanderhoff1048,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG17201,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,DGK22_207,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG14328,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG17177,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG14412,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,DGK22_375,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG15976,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,Vanderhoff1049,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG14426,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG14404,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG13351,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG13345,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG17190,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Convolvulus,JG17197,Convolvulus,arvensis,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae
CDFA-Cynara,DGK22_052,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,DGL22_009,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,DGK22_010,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,DGK22_072,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,Vanderhoff1032,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,DGK22_342,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,DGK22_297,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,CYCA-WINT,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,CYCA-SCAL,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,DGK22_195,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,DGK22_218,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,DGK22_345,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,DGK22_340,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,CYCA-RD26,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,CYCA-CRSC,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,Vanderhoff1028,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,DGK22_378,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,DGKCC002,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,Vanderhoff1038,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,Vanderhoff1041,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,DGK22_350,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,CHRM03,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,Vanderhoff1030,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,CHRM05,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,CHRM04,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,CYCA-UCDX,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,DGK22_308,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Cynara,DGK22_355,Cynara,cardunculus,no_pop_analysis,NA,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae
CDFA-Diaphorina,CDFA_DC_73,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_74,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_5,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_37,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_86,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_19,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_24,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_57,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_41,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_13,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_26,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_88,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_10,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_36,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_77,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_95,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_1,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_7,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_53,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_66,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_78,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_70,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_15,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_44,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_11,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_52,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_90,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_29,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_72,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_18,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_96,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_17,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_54,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_68,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_30,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_14,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_81,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_79,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_98,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_55,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_87,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_43,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_49,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_25,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_97,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_39,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_9,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_67,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
CDFA-Diaphorina,CDFA_DC_3,Diaphorina,citri,no_pop_analysis,NA,Invertebrates,Animalia,Arthropoda,Insecta,Hemiptera,Liviidae
