ccgp_project_id	Sample	genus	species	Group	Kingdom	Phylum	Class	Order	Family	land_type
80-Lepidurus	Leppac_4-1-1-1	Lepidurus	packardi	Invertebrates	Animalia	Arthropoda	Branchiopoda	Notostraca	Triopsidae	terrestrial
80-Lepidurus	Leppac_10-6-1-5	Lepidurus	packardi	Invertebrates	Animalia	Arthropoda	Branchiopoda	Notostraca	Triopsidae	terrestrial
80-Lepidurus	Leppac_10-1-2-3	Lepidurus	packardi	Invertebrates	Animalia	Arthropoda	Branchiopoda	Notostraca	Triopsidae	terrestrial
80-Lepidurus	Leppac_10-1-3-4	Lepidurus	packardi	Invertebrates	Animalia	Arthropoda	Branchiopoda	Notostraca	Triopsidae	terrestrial
80-Lepidurus	Leppac_10-1-6-4	Lepidurus	packardi	Invertebrates	Animalia	Arthropoda	Branchiopoda	Notostraca	Triopsidae	terrestrial
80-Lepidurus	Leppac_10-1-4-1	Lepidurus	packardi	Invertebrates	Animalia	Arthropoda	Branchiopoda	Notostraca	Triopsidae	terrestrial
80-Lepidurus	Leppac_10-7-3-5	Lepidurus	packardi	Invertebrates	Animalia	Arthropoda	Branchiopoda	Notostraca	Triopsidae	terrestrial
80-Lepidurus	Leppac_10-6-1-3	Lepidurus	packardi	Invertebrates	Animalia	Arthropoda	Branchiopoda	Notostraca	Triopsidae	terrestrial
80-Lepidurus	Leppac_7-1-1-1	Lepidurus	packardi	Invertebrates	Animalia	Arthropoda	Branchiopoda	Notostraca	Triopsidae	terrestrial
80-Lepidurus	Leppac_7-1-1-2	Lepidurus	packardi	Invertebrates	Animalia	Arthropoda	Branchiopoda	Notostraca	Triopsidae	terrestrial
80-Lepidurus	Leppac_6-1-2-1	Lepidurus	packardi	Invertebrates	Animalia	Arthropoda	Branchiopoda	Notostraca	Triopsidae	terrestrial
80-Lepidurus	Leppac_6-1-3-2	Lepidurus	packardi	Invertebrates	Animalia	Arthropoda	Branchiopoda	Notostraca	Triopsidae	terrestrial
80-Lepidurus	Leppac_6-1-3-1	Lepidurus	packardi	Invertebrates	Animalia	Arthropoda	Branchiopoda	Notostraca	Triopsidae	terrestrial
80-Lepidurus	Leppac_11-1-1-1	Lepidurus	packardi	Invertebrates	Animalia	Arthropoda	Branchiopoda	Notostraca	Triopsidae	terrestrial
80-Lepidurus	Leppac_11-1-1-2	Lepidurus	packardi	Invertebrates	Animalia	Arthropoda	Branchiopoda	Notostraca	Triopsidae	terrestrial
80-Lepidurus	Leppac_13-1-3-2	Lepidurus	packardi	Invertebrates	Animalia	Arthropoda	Branchiopoda	Notostraca	Triopsidae	terrestrial
80-Lepidurus	Leppac_13-1-1-5	Lepidurus	packardi	Invertebrates	Animalia	Arthropoda	Branchiopoda	Notostraca	Triopsidae	terrestrial
80-Lepidurus	Leppac_13-1-3-1	Lepidurus	packardi	Invertebrates	Animalia	Arthropoda	Branchiopoda	Notostraca	Triopsidae	terrestrial
80-Lepidurus	Leppac_13-1-2-3	Lepidurus	packardi	Invertebrates	Animalia	Arthropoda	Branchiopoda	Notostraca	Triopsidae	terrestrial
80-Lepidurus	Leppac_11-2-3-1	Lepidurus	packardi	Invertebrates	Animalia	Arthropoda	Branchiopoda	Notostraca	Triopsidae	terrestrial
80-Lepidurus	Leppac_11-2-4-4	Lepidurus	packardi	Invertebrates	Animalia	Arthropoda	Branchiopoda	Notostraca	Triopsidae	terrestrial
81-Juglans	Jcal-A-LA-29	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-A-LA-31	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-15	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-24	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-26	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-4	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-39	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-40	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-46	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-47	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-5	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-58	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-59	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-ORA-13	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-ORA-17	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-ORA-16	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-ORA-18	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-ORA-20	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-ORA-22	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-ORA-23	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-VEN-10	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-VEN-14	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-VEN-16	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-VEN-25	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-VEN-13	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SBE-3	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-DZ-LA-01	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-DZ-LA-03	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-DZ-SD-02	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-38	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-18	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-48	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-RIV-16	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-A-LA-30	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-44	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-RIV-7	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-DZ-LA-02	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-RIV-6	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SD-72	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SLO-35	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-STC-5	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-A-133	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-A-TUL-130	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SD-12	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SLO-14	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-A-148	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-A-153	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-A-156	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-A-158	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-A-FRE-137	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-A-LAK-143	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-A-SAC-138	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-ALA-3	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-ALA-2	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-CON-5	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-MON-10	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-MON-17	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-MON-20	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-MON-21	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-MON-31	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-MON-42	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-ORA-15	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SAC-1	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SAC-2	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SD-25	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SAC-3	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SD-50	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SD-53	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SAC-4	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SLO-1	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SAC-5	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SLO-21	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SLO-3	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SLO-33	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SLO-47	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SLO-48	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-STC-4	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SLO-9	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-STC-7	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SON-1	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SCA-14	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SCA-15	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SCA-16	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-DZ-RIV-03	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-DZ-SD-01	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SAC-06	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-VEN-11	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-51	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-22	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-31	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-36	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SLO-54	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SLO-11	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SBE-4	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-16	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-RIV-21	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-DZ-RIV-01	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-STC-6	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-ORA-6	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SD-40	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SLO-53	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-DZ-RIV-02	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SLO-6	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SLO-28	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-MON-46	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-35	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-LA-13	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SBO-10	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SBO-16	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-BUT-02	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SD-33	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-SON-02	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-A-LAK-142	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-VEN-19	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-VEN-22	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-VEN-24	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-VEN-6	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-VEN-7	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-VEN-9	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Juglans	Jcal-S-VEN-20	Juglans	californica	Trees	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	terrestrial
81-Ramalina	Rmen-A-159	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-162	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-157	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-161	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-CAL-259	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-HUM-228	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-HUM-227	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-HUM-229	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-MEN-107	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-MEN-108	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-MON-122	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-MRN-114	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-MRN-116	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-S-MON-4	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-S-NAP-1	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-S-SCA-7	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-S-SLO-18	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-S-SLO-5	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-S-SMA-8	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-V-SBA-08	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-V-SBA-09	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-V-SBA-11	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-145	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-CAL-101	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-LAK-144	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-MEN-104	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-MEN-105	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-MEN-106	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-MON-120	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-MON-121	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-MON-123	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-MON-124	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-MRN-112	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-MRN-113	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-MRN-115	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-SB-323	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-SON-110	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-A-SON-111	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-EH-SBR-01	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-I-VEN-09	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-JH-LAK-01	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
81-Ramalina	Rmen-JH-LAK-02	Ramalina	menziesii	HerbaceousPlants	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	terrestrial
